Date,Hang Seng Index,SSE Composite Index,ASX All Ordinaries,India S&P BSE SENSEX,TOPIX,KOSPI Composite Index,Taiwan TAIEX,FTSE Bursa Malaysia KLCI,FTSE Straits Times Index,Philippines PSE PSEi,NEW ZEALAND NZX 50(CAP),Thailand SET,Euro STOXX,FTSE 100,France CAC 40,Germany DAX (TR),FTSE MIB,Belgium BEL-20,Ireland ISEQ Overall,Netherlands AEX,Norway OSE OBX TR,Spain IBEX 35,OMX Stockholm 30,Switzerland SMI (PR),Austria ATX,OMX Copenhagen 20,OMX Helsinki 25,Portugal PSI 20,Russia RTS,Czech Republic PX - 50,Hungary BUX,Poland WIG,Turkey BIST 100,S&P 500,DJ Industrial Average,Colombia IGBC,Canada S&P/TSX Composite,Brazil Bovespa Index,Mexico IPC,Israel TA-125,Saudi Arabia All Share (TASI),FTSE JSE All Share,Abu Dhabi Securities Exchange
20100331,21239.35,3109.105,4893.1,17527.77,978.81,1692.85,7920.06,1320.57,2887.46,3161.8,2136.13,787.98,277,5679.64,3974.01,6153.55,22847.97,2648.46,3177.77,344.22,342.61057,10871.3,1021.081,6873.37,2634,383.0447,2246.0437,8102.15,1572.48,1196.8,24245.55,42446.51,56538.37,1169.43,10856.63,12118.31,12037.73,70371.54,33266.43,1155.42,6801.01,28747.56,2908.49
20100401,21537,3147.416,4925.9,17692.62,985.26,1719.17,8013.09,1329.84,2943.02,3161.8,2135.86,801.32,281.28,5744.89,4034.23,6235.56,23206.66,2680.56,3245.19,351.44,342.61057,11067.9,1036.9257,6888.92,2658.3,383.0447,2281.5625,8185.01,1608.39,1222.8,24890.16,43151.29,57708.21,1178.1,10927.069,12118.31,12151.06,71136.34,33266.43,1158.7,6801.01,29020.02,2859.57
20100402,21537,3157.957,4925.9,17692.62,989.39,1723.49,8025.93,1335.94,2943.02,3161.8,2135.86,801.15,281.28,5744.89,4034.23,6235.56,23206.66,2680.56,3245.19,351.44,342.61057,11067.9,1036.9257,6888.92,2658.3,383.0447,2281.5625,8185.01,1614.45,1227.4,24987.66,43151.29,58059.86,1178.1,10927.069,12118.31,12151.06,71136.34,33266.43,1158.7,6801.01,29020.02,2859.57
20100405,21537,3157.957,4925.9,17935.68,995.68,1724.99,8025.93,1341.75,2968.38,3186.77,2135.86,808.15,281.28,5744.89,4034.23,6235.56,23206.66,2680.56,3245.19,351.44,342.61057,11067.9,1036.9257,6888.92,2658.3,383.0447,2281.5625,8185.01,1626.79,1227.4,24987.66,43151.29,58644.98,1187.44,10973.55,12190.87,12186.35,71289.68,33648.89,1158.7,6805.32,29020.02,2836.92
20100406,21537,3158.681,4974.1,17941.37,990.79,1726.09,8089.65,1344.37,2975.51,3253.48,2157.17,808.15,282.75,5780.35,4053.94,6252.21,23346.66,2696.66,3292.19,355.61,350.94406,11160.6,1046.0044,6886.21,2708.39,391.651,2296.9202,8193.77,1633.32,1236.1,25322.96,43562.01,58406.36,1189.44,10969.99,12266.98,12156.71,71095.65,33801.21,1160.95,6759.47,29367.74,2848.11
20100407,21928.77,3148.222,4983.2,17970.02,995.54,1726.6,8121.78,1345.09,2988.1,3270.37,2167.7,812.63,281.48,5762.06,4026.97,6222.41,23151.3,2696.96,3268.05,353.89,350.0852,11191.3,1042.7754,6843.49,2734.73,397.2409,2297.866,8144.12,1613.88,1243.2,25307.34,43307.98,58645.61,1182.45,10897.5205,12360.39,12110.9,70792.94,33632.35,1151.36,6774.98,29265.17,2844.43
20100408,21867.04,3118.709,4960.3,17714.4,985.99,1733.78,8057.6,1332.93,2963.19,3256.12,2156.42,783.93,278.44,5712.7,3978.46,6171.83,22820.01,2668.62,3275.51,350.89,348.41946,11076.3,1036.7307,6791.01,2721.14,392.3201,2266.9553,8072.56,1600.84,1219.8,24480.67,42717.2,58412.05,1186.44,10927.069,12397.66,12113.53,71784.78,33567.35,1134.1,6774.98,29030.38,2823.44
20100409,22208.5,3145.347,4972.9,17933.14,989.42,1724.47,8092.03,1333.98,2971.97,3256.12,2157.73,789.66,283.02,5770.98,4050.54,6249.7,23103.87,2702.87,3330.8,355.89,352.92508,11394.2,1044.5798,6888.97,2765.84,393.992,2278.055,8243.46,1631.81,1234.3,25153.74,43262.24,59185.3,1194.37,10997.351,12369.36,12176.84,71417.27,33840.85,1134.1,6774.98,29357.5,2823.44
20100412,22138.17,3129.263,5011.6,17853,994.78,1710.3,8117.75,1339.61,2977.17,3294.83,2160.26,760.9,283.66,5777.65,4050.5,6250.69,23291.65,2714.81,3332.98,355.34,353.37,11460.8,1048.2712,6910.96,2786.42,397.7609,2281.5352,8299.13,1648.43,1247.5,25163.09,43554.22,58821.64,1196.48,11005.97,12385.99,12148.66,70614.36,33852.39,1146.79,6883.14,29210.09,2865.26
20100413,22103.53,3161.251,4978.4,17821.96,988.44,1710.59,8029.73,1334.52,2971.6,3299.9,2157.52,760.9,282.59,5761.66,4031.99,6230.83,23195.56,2708.98,3309.89,354.43,347.9,11461,1046.502,6885.86,2752.91,395.3799,2277.1726,8268.23,1643.98,1255,24893.91,43727.81,58075.39,1197.3,11019.42,12398.73,12101.52,70792.4,33819.04,1147.95,6883.81,28941.83,2859.76
20100414,22121.43,3166.183,5017.9,17821.96,991.1,1735.33,8097.13,1335.89,3019.74,3299.69,2174.19,760.9,284.45,5796.25,4057.7,6278.4,23480.42,2716.7,3355.69,356.67,353.2,11503.7,1051.7555,6916.59,2795.32,400.5298,2283.1736,8344.29,1673.41,1293.6,25061.15,44078.65,59330.34,1210.65,11123.11,12512.65,12204.41,71034.85,34113.93,1157.78,6890.74,29499.7,2853.61
20100415,22157.82,3164.966,5024.1,17639.26,998.9,1743.91,8171.94,1338.83,3016.94,3278.84,2164.81,760.9,284.91,5825.01,4065.65,6291.45,23539.24,2715.16,3342.18,355.57,356.42,11523.5,1053.2518,6967.56,2790.54,405.2222,2284.6035,8306.76,1676.27,1304.2,24913.72,44060.26,59055.09,1211.67,11144.569,12526.89,12211.52,70524.35,34134.23,1141.8,6890.74,29565.1,2856.66
20100416,21865.26,3130.302,5007.3,17591.18,988.84,1734.49,8111.57,1332.77,3007.19,3265.54,2158.42,736.16,279.65,5743.96,3986.63,6180.9,23007.22,2687.36,3337.69,349.75,351.56,11259.7,1050.2375,6893.69,2733.08,402.681,2244.5432,8110.59,1642.57,1295.4,24600.92,43912.55,58223.53,1192.13,11018.66,12362.14,12070.66,69421.35,33621.39,1141.8,6890.74,29054.4,2856.66
20100419,21405.17,2980.297,4939.4,17400.68,970.84,1705.3,7854.22,1326.67,2960.93,3203.91,2139.44,726.29,278.32,5727.91,3970.47,6162.44,22785.78,2667.96,3327.22,348.57,346.94,11199.5,1043.0435,6803.68,2725.56,399.2841,2233.6558,8024.91,1601.67,1285.9,23863.82,42889.93,58153.03,1197.52,11092.05,12289.67,12102.97,69097.58,33439.77,1130.75,6852.4,28731.02,2809.62
20100420,21623.38,2979.533,4949.5,17460.58,972.11,1718.03,7900.42,1335.9,2981.37,3147.5,2146.55,765.76,282.54,5783.69,4026.65,6264.23,23227.38,2681.07,3370.38,354.86,353.97,11305.6,1055.3372,6841.91,2751.39,406.8805,2286.913,8139.96,1619.43,1284.5,23797.6,43466.9,58886.09,1207.17,11117.06,12425.36,12113.53,69318.44,33813.16,1130.75,6714.59,29012.46,2805.35
20100421,21510.93,3033.278,4980.5,17472.56,987.07,1747.58,7990.53,1333.64,2967.65,3204.47,2154.28,757.85,279.95,5723.43,3977.67,6230.38,23045.05,2660.86,3407.45,353.66,353.33,11064.7,1042.4779,6814.71,2744.82,407.8812,2267.2263,7956.68,1610.23,1288,24042.24,43217.79,58450.85,1205.94,11124.92,12477.06,12134.56,69318.44,33517.18,1135.59,6730.12,28938.78,2820.45
20100422,21454.94,2999.484,4936.8,17573.99,978.17,1739.52,7978.69,1337.01,2980.69,3237.57,2142.87,761.18,275.61,5665.33,3924.65,6168.72,22616.5,2630.94,3364.94,351.31,352.35,10821.9,1038.3429,6720.09,2701.1,401.1957,2225.436,7751.95,1583.54,1276.5,23927.45,42359.45,58338.36,1208.67,11134.29,12514.47,12160.87,69386.41,33658.37,1129.71,6730.12,28822.34,2820.45
20100423,21244.49,2983.537,4913.5,17694.2,978.2,1737.03,8004.89,1336.78,2988.49,3244.45,2152.13,754.58,277.93,5723.65,3951.3,6259.53,22726,2644.14,3460.49,353.38,356.07,10918.2,1066.8219,6767.97,2731.03,407.4288,2250.9236,7805.04,1602.99,1292.6,24469.58,42809.97,58338.36,1217.28,11204.28,12615.1,12239.64,69509.49,33853.69,1129.71,6730.12,28931.4,2820.45
20100426,21587.06,2969.503,4913.5,17745.28,996.71,1752.2,8158.14,1340.07,3002.62,3292.59,2155.12,764.34,280.06,5753.85,3997.39,6332.1,22783.27,2656.28,3497.17,357.43,358.08,10939.3,1067.9009,6803.74,2758.14,414.409,2274.4707,7557.36,1626.1,1314.6,24952.41,43664.78,59043.16,1212.05,11205.03,12585.69,12280.97,68871.94,33771.55,1136.27,6929.4,29309.47,2810.71
20100427,21261.79,2907.928,4913.3,17690.62,997.63,1749.55,8146.44,1339.72,2991.68,3307.71,2145.77,762,270.61,5603.52,3844.6,6159.51,22036.47,2567.68,3340.57,349.12,352.99,10480.9,1042.817,6667.47,2700.98,408.9537,2203.2705,7152.42,1603.59,1298.4,24891.65,43159.63,58217.4,1183.71,10991.99,12469.08,12146.74,66511.1,32679.36,1132.06,6912.17,29309.47,2803.16
20100428,20949.4,2900.331,4854.2,17380.08,977.64,1733.91,8081.55,1333.17,2932.04,3284.78,2138.37,749.49,265.76,5586.61,3787,6084.34,21501.24,2506.19,3257.02,344.55,346.69,10167,1042.8661,6576.39,2630.81,401.8007,2182.6355,7016.9,1563.1,1270.4,24321.96,42404.4,57933.09,1191.36,11045.27,12369.12,12076.89,66655.71,32952.86,1118.58,6867.97,28524.78,2777.98
20100429,20778.92,2868.432,4816.1,17503.47,977.64,1728.42,8054.05,1335.86,2959.01,3297,2139.49,753.2,270.04,5617.84,3840.62,6144.91,21695.7,2561.69,3371.91,348.46,351.98,10441,1061.772,6665.84,2643.9,411.5048,2223.6748,7339.2,1588.75,1276.9,24725.64,43033.76,58702.82,1206.78,11167.32,12512.15,12200.32,67978.05,32861,1097.68,6867.97,28716.27,2777.12
20100430,21108.59,2870.611,4833.9,17558.71,987.04,1741.56,8004.25,1346.38,2974.61,3290.09,2142,763.51,269.34,5553.29,3816.99,6135.7,21562.48,2560.99,3397,345.91,348.15,10492.2,1053.8846,6616.82,2650.32,411.5048,2248.7107,7408.45,1572.84,1276,24764.76,43295.17,58959.1,1186.69,11008.61,12512.61,12210.7,67529.73,32687.32,1097.68,6867.97,28635.76,2777.12
20100503,20811.36,2870.611,4807.1,17386.08,987.04,1721.21,7952.17,1346.89,2944.22,3290.09,2138.24,763.51,269.73,5553.29,3828.46,6166.92,21628.91,2572.46,3397,346.94,349.93,10422.8,1059.4393,6607.71,2666.58,413.476,2245.8203,7409.69,1572.84,1282.6,24550.46,43295.17,58400.21,1202.26,11151.83,12697.7,12196.51,67119.41,32832.45,1106.24,6891.72,28630.82,2795.38
20100504,20763.05,2835.277,4753.3,17137.14,987.04,1718.75,7930.77,1342.89,2901.18,3290.68,2149.57,796.86,259.69,5411.11,3689.29,6006.86,20613.25,2504.25,3254.71,335.86,340.33,9859.1,1027.4958,6488.42,2558.89,405.5082,2165.7654,7097.78,1517.83,1256.1,23688.03,42020.68,57341.03,1173.6,10926.77,12593.1,12030.86,64869.32,32120.65,1085.41,6886.08,27935.85,2800.32
20100505,20327.54,2857.151,4692,17087.96,987.04,1718.75,7696.9,1335.65,2860.31,3176.85,2117.51,796.86,255.96,5341.93,3636.03,5958.45,20351.95,2446.22,3187.53,330.78,334.38,9635.2,1000.6998,6448.49,2478.12,395.0216,2118.65,6990.22,1482.67,1194.8,23207.57,41287.9,56441.12,1165.9,10868.12,12319.61,11875.13,64914.17,31995.28,1062.29,6817.86,27616.68,2778.85
20100506,20133.41,2739.702,4598.6,16987.53,956.72,1684.71,7579.48,1331.87,2839.65,3167.83,2097.37,785.25,250.67,5260.99,3556.11,5908.26,19483.93,2400.78,3110.15,326.19,326.73,9352.6,977.2496,6387.52,2391.47,387.1498,2086.6106,6824.8,1450.47,1180.2,22888.34,40970.12,55763.57,1128.15,10520.32,11969.15,11842.43,63414.22,31398.97,1068.28,6817.86,27512.83,2791.49
20100507,19920.29,2688.383,4507.4,16769.11,931.74,1647.5,7567.1,1332.89,2821.11,3142.06,2058.86,768.55,240.69,5123.02,3392.59,5715.09,18846.18,2296.81,2982.71,312.35,317.82,9046.1,944.5667,6205.63,2311.77,371.1186,2001.0824,6624.29,1369.91,1146.6,21423.66,39923.58,52686.97,1110.88,10380.43,12003.37,11692.43,62870.88,31488.82,1068.28,6817.86,26515.07,2791.49
20100510,20426.64,2698.757,4622.2,17330.55,944.64,1677.63,7664.73,1333.97,2880.48,3142.06,2065.86,779.06,262.49,5387.42,3720.29,6017.91,20971.21,2511.98,3217.27,335.24,338.46,10351.9,1005.3383,6481.95,2522.14,394.7264,2167.3108,7335.33,1369.91,1232.8,23837,41794.35,56448,1159.73,10785.141,12215.94,11947.9,65452.68,32276.92,1093.86,6760.72,27661.61,2794.84
20100511,20146.51,2647.574,4573.2,17141.53,932.1,1670.24,7608.44,1340.72,2857.67,3262.93,2063.51,772.09,260.3,5334.21,3693.2,6037.71,20874.65,2483.53,3175.82,333.48,335.8,10008.6,993.0359,6509,2486.58,393.5233,2143.6592,7174.1,1420.54,1207.1,23254.28,41453.12,56461.72,1155.79,10748.26,12289.79,12000.61,64424.89,32119.11,1074.18,6689.81,27513.98,2788.48
20100512,20212.49,2655.714,4599.7,17195.81,932.83,1663.03,7602.7,1344.1,2880.33,3269.41,2056.38,773.72,264.32,5383.45,3733.87,6183.49,21029.48,2540.36,3213.54,336.9,342.02,10089.8,1010.2519,6575.05,2555.29,403.8659,2201.3462,7380.66,1485.36,1235.5,23524.32,41896.6,57976.46,1171.67,10896.91,12341.01,12195.97,65223.63,32379.63,1089.82,6691.69,28178.23,2795.58
20100513,20422.46,2710.507,4679.5,17265.87,947.9,1694.58,7770.57,1346.92,2867.92,3327.69,2081.54,766.55,264.41,5433.73,3731.54,6251.97,20878.83,2534.85,3218.72,337.8,342.02,9977.5,1010.2519,6575.05,2555.29,403.8659,2201.3462,7324.05,1476.03,1225.4,23712.05,41914.79,57929.65,1157.44,10782.95,12347.53,12116.59,64788.22,32342.43,1080.32,6691.69,28041.85,2803.39
20100514,20145.43,2696.629,4643,16994.6,936.45,1695.63,7772.13,1339.3,2855.21,3330.42,2078.41,768.79,253.17,5262.85,3560.36,6056.71,19781.17,2447.17,3081.79,327.24,329.66,9314.7,984.9088,6428.68,2479.9,403.8659,2125.479,7011.62,1441.68,1194.7,23193.86,41075.45,55747.88,1135.68,10620.16,12220.51,12014.97,63412.47,31812.73,1080.32,6691.69,27342.35,2803.39
20100517,19715.2,2559.931,4500.7,16835.56,920.43,1651.51,7598.72,1334.27,2833.69,3289.31,2065.21,753.26,252.64,5262.54,3543.55,6066.92,19826.83,2439.07,3055.13,326.57,329.66,9286.1,991.5757,6428.86,2454.87,400.7968,2128.2551,7018.64,1422.72,1193.1,23100.05,41282.57,56071.09,1136.94,10625.83,12220.51,11813,62866.26,31580.63,1053.43,6494.08,27306.74,2776.77
20100518,19944.94,2594.783,4500,16875.76,913.91,1643.24,7585.3,1330.17,2844.35,3265.07,2052.79,760.11,257.76,5307.34,3617.32,6155.93,20314.21,2485.24,3108.59,331,332.42,9627.6,1000.4094,6470.84,2501.82,402.7335,2164.838,7058.65,1438.94,1215.5,23310.71,41562.65,56978.25,1120.8,10510.95,12021.47,11764.51,60841.08,31136.35,1053.43,6557.09,27573.83,2787.7
20100519,19578.98,2587.807,4414.3,16408.49,910.64,1630.08,7559.16,1308.23,2774.54,3222.19,2033.38,765.54,250.45,5158.08,3511.67,5988.67,19612.66,2432.85,2978.94,321.45,318.34,9376.5,969.058,6374.43,2446.49,391.852,2085.4055,6923.08,1379.88,1190.3,22595.31,40441.73,56978.25,1115.05,10444.37,11932.91,11665.77,59689.32,30992.76,1053.43,6401.06,27175.04,2775.26
20100520,19545.83,2555.94,4342.4,16519.68,898.15,1600.18,7424.43,1304.16,2753.51,3213.8,2026.57,765.54,245.22,5073.13,3432.52,5867.88,19282.05,2386.49,2882.12,314.86,308.66,9270.5,947.9317,6262.42,2384.68,378.9864,2042.2926,6753.27,1303.24,1142.4,21964.53,39302.9,54449.88,1071.59,10068.01,11855.35,11405.95,58192.08,30368.08,1022.57,6401.06,26337.51,2780.63
20100521,19545.83,2583.522,4325.8,16445.61,879.69,1600.18,7237.71,1285.73,2701.2,3179.36,1986.62,765.54,245.59,5062.93,3430.74,5829.25,19535.91,2395.65,2887.83,313.41,313.94,9407.3,953.771,6206.59,2397.81,375.9093,2037.3186,6820.77,1297.91,1136.4,21681.28,39580.6,54111.6,1087.69,10193.39,11869.75,11521.35,60259.33,30629.15,1022.57,6401.06,26258.21,2780.63
20100524,19667.76,2673.423,4412.8,16469.55,880.01,1604.93,7322.73,1273.69,2723.87,3191.29,1986.13,744.31,244.49,5069.61,3430.93,5805.68,19030.49,2402.45,2886.14,313.57,313.94,9287.9,953.5442,6206.59,2397.81,375.9093,2036.1132,6819.63,1311.7,1156.6,21681.28,39920.63,54558.16,1073.65,10066.57,11976.05,11521.35,59915.14,30759.48,1029.61,6177.25,26777.79,2735.85
20100525,18985.5,2622.63,4286.3,16022.48,859.82,1560.83,7086.37,1250.13,2650.61,3102.59,1948.89,721.29,237.29,4940.68,3331.29,5670.04,18382.71,2329.79,2776.55,305.03,302.84,9004.4,931.4807,6091.55,2293.37,367.8292,1979.6493,6632.32,1226.57,1097,20679.55,39109.37,52257.07,1074.03,10043.75,11852.7,11518.08,59184.08,30634.17,1007.22,5760.33,26179.84,2650.32
20100526,19196.45,2625.793,4330.4,16387.84,859,1582.12,7167.35,1248.94,2696.02,3125.15,1953.66,728.94,242.08,5038.08,3408.59,5758.02,18778.41,2386.45,2879.2,312,316.71,9042.6,957.0549,6167.53,2339.28,381.1086,2040.8127,6844.11,1305.25,1135,20875.76,40550.33,54103.5,1067.95,9974.45,12101.52,11543.9,60190.36,31328.49,1029.18,5862.31,27047.51,2646.63
20100527,19431.37,2655.918,4399.1,16666.4,869.89,1607.5,7243.16,1269.16,2739.7,3156.53,1969,737.28,250.05,5195.17,3525.31,5937.14,19631.87,2469.56,2990.6,321.16,323.03,9334.9,978.5487,6305.18,2422.34,389.8516,2100.081,7088.77,1358.6,1145.3,21978.74,40956.19,54497.95,1103.06,10258.99,12107.97,11749.12,62091.77,32056.16,1023.83,5862.31,27449.74,2641.1
20100528,19766.71,2655.767,4479,16863.06,878.52,1622.78,7295.32,1269.16,2739.7,3252.63,1977.38,737.28,249.8,5188.43,3515.06,5946.18,19475.88,2460.54,2938.78,320.64,318.69,9425.5,979.1249,6321.92,2430.27,386.9953,2102.5283,7068.08,1366.9,1169.8,21938.47,41409.17,55233.68,1089.41,10136.63,12227.2,11671.44,61946.99,31547.55,1023.83,5862.31,27202.72,2641.1
20100531,19765.19,2592.147,4453.6,16944.63,880.46,1641.25,7373.98,1285.01,2752.6,3272.73,1985.57,750.43,249.82,5188.43,3507.56,5964.33,19543.97,2453.37,2947.7,320.7,313.2,9359.4,980.6252,6312.6,2422.63,388.6902,2100.7847,7072.01,1384.59,1176.8,22103.42,41530.09,54384.94,1089.41,10136.63,12236.19,11762.99,63046.51,32038.53,1009.4,6120.52,27145.36,2604.17
20100601,19496.95,2568.283,4436.7,16572.03,880.04,1630.4,7289.33,1282.97,2715.44,3266.62,1981.37,740.92,249.3,5163.3,3503.08,5981.27,19279.18,2466,2982.44,321.21,314,9299.7,981.2512,6316.6,2379.95,388.049,2107.5918,7101.05,1373.87,1154.2,21761.11,40931.54,54460.36,1070.71,10024.02,12282.16,11571.97,61840.99,31245.83,1000.46,5966.02,27309.06,2552.99
20100602,19471.8,2571.423,4403.7,16741.84,870.05,1630.4,7195.71,1276.02,2727.57,3289.56,1958,749.68,249.18,5151.32,3501.5,5981.2,19183.13,2464.25,2991.86,322.56,316.24,9268,989.7701,6368.81,2364.8,391.186,2127.468,7055.02,1383.87,1159,22252.29,41093.42,55212.5,1098.38,10249.54,12311.27,11780.67,62942.91,31411.91,1001.85,6001.38,27248.11,2549.55
20100603,19786.71,2552.656,4506.2,17022.33,890.64,1661.84,7360.28,1294.44,2793.47,3355.23,1961.38,765.96,252.42,5211.18,3557.34,6054.63,19473.35,2484.27,3034.73,327.03,323.48,9276.2,1005.931,6418.82,2364.8,401.2506,2151.9075,7131.02,1393.12,1183,22023.79,41093.42,55407.21,1102.83,10255.28,12332.77,11811.87,62942.91,31331.86,1025.8,6001.38,27135.78,2571.06
20100604,19780.07,2553.593,4472.4,17117.69,890.16,1664.13,7344.59,1294.39,2806.51,3357.05,1965.29,771.48,245.63,5126,3455.61,5938.88,18734.73,2429.67,2983.43,321.22,317.23,8923.4,988.4588,6298.97,2267.36,397.1953,2109.37,6974.43,1360.74,1135.3,21288.93,40451.21,54612.93,1064.875,9931.97,12222.65,11569.61,61675.75,30992.65,1025.8,6001.38,26558.14,2571.06
20100607,19378.15,2511.729,4350.7,16781.07,859.21,1637.97,7157.83,1286.27,2751.88,3266.11,1965.29,759.85,243.2,5069.06,3413.72,5904.95,18631.18,2412.05,2983.43,317.54,314.01,8795.3,977.6312,6291.04,2235.21,392.4991,2089.3396,6947.15,1340.82,1114.4,21192.5,40026.77,54306.63,1050.47,9816.49,12222.65,11504.74,61182.92,30739.01,1007.98,5988.18,26193.37,2530.96
20100608,19487.48,2513.947,4401.2,16617.1,858.33,1651.48,7151.99,1288.18,2746.61,3274.26,1936.53,757.41,241.09,5028.15,3380.36,5868.55,18542.8,2390.89,2925.17,314.83,309.54,8669.8,972.0029,6246.22,2216.84,389.8896,2082.0977,6868.59,1315.61,1103.1,21124.39,39975.1,53664.36,1062,9939.98,12182.97,11517.18,61793.64,31059.83,1002.97,5999.91,26019.71,2524.79
20100609,19621.24,2583.87,4402.6,16657.89,850.37,1647.22,7071.67,1290.08,2745.8,3254.83,1943.74,764.21,245.87,5085.86,3446.77,5984.75,18912.91,2425.68,3017.17,320.63,317.53,8868.7,996.8446,6319.18,2269.73,393.6655,2123.105,6905.11,1334.55,1107.3,20915.07,40192.45,54304.92,1055.69,9899.25,12267.24,11450.64,61478.61,31209.33,1012.31,6110.98,26650.86,2525.33
20100610,19632.7,2562.58,4448.4,16922.08,856.79,1651.7,7181.77,1291.31,2779.58,3224.49,1945.18,768.16,250.94,5132.5,3516.64,6056.59,19391.09,2463.32,3070.71,325.42,321.61,9198.2,1017.7436,6376.66,2338.71,401.8185,2170.1484,7088.79,1358.94,1132.7,21103.41,40666.63,54861.83,1086.84,10172.53,12273.2,11635.85,63048.8,31910.22,1010.3,6110.98,27133.87,2519.92
20100611,19872.38,2569.942,4516.5,17064.95,866.44,1675.34,7299.49,1294.67,2796.29,3265.44,1969.53,769.55,253.21,5163.68,3555.52,6047.83,19660.27,2463.85,3048.22,325.56,323.29,9561.7,1016.2911,6426.74,2363.11,402.2243,2173.2766,7145.1,1356.79,1145.5,21277.44,40635.59,55131.63,1091.6,10211.07,12305.77,11666.92,63605.38,32124.28,1010.3,6110.98,26849.17,2519.92
20100614,20051.91,2569.942,4516.5,17338.17,878.56,1690.6,7387.4,1297.16,2818.07,3265.44,1967.74,781.13,257.2,5202.13,3626.04,6125,20188.54,2498.24,3056.56,331.45,332.48,9584,1032.6023,6472.12,2405.77,410.6624,2216.078,7192.28,1356.79,1153.3,21472.66,40979.35,55688.81,1089.63,10190.891,12305.77,11667.34,63532.85,32238.41,1033.05,6340.03,27446.09,2527.05
20100615,20062.15,2569.942,4517.6,17412.83,878.83,1690.03,7454.06,1298.37,2818.21,3282.42,1968.54,780.37,259.87,5217.82,3661.51,6175.05,20582.72,2509.31,3089.45,333.82,333.28,9742,1045.29,6484.73,2427.7,411.1161,2242.0498,7204.13,1396.57,1157.9,21456.23,41069.67,56421.32,1115.23,10404.77,12337.96,11907.54,64442.27,32685.4,1032.06,6323.95,27682.72,2510.69
20100616,20062.15,2569.942,4572.1,17462.87,892.38,1705.33,7454.06,1303.13,2846.94,3307.65,1983.21,786.64,259.76,5237.92,3675.93,6190.91,20562.63,2513.8,3099.71,334.76,330.1,9683.3,1045.7266,6490.07,2410.75,408.9829,2211.2092,7252.88,1401.63,1161.3,21434.2,41093.36,56402.91,1114.61,10409.46,12413.38,11921.05,64750.71,32805.63,1023.72,6346.44,27682.72,2519.17
20100617,20138.4,2560.245,4547,17616.69,887.48,1707.92,7515.78,1304.47,2843.95,3313.52,1969.72,789.34,260.63,5253.89,3683.08,6223.54,20568.91,2523.36,3103.24,335.26,329.45,9755.1,1046.5137,6475.25,2399.9,408.4502,2206.399,7232.49,1400.66,1158.1,21412.99,40738.81,56891.01,1116.04,10434.17,12406.63,11945.97,64540.91,32775.34,1032.84,6346.44,27799.03,2515.39
20100618,20286.71,2513.222,4574.1,17570.82,884.64,1711.95,7493.11,1317.69,2833.4,3335.48,1970.87,791.85,261.89,5250.84,3687.21,6216.98,20752.31,2528.93,3118.79,336.06,330.05,9971.8,1054.5779,6447.06,2428.06,417.2393,2224.0864,7411.32,1409.43,1164.9,21371,40761.71,57034.47,1117.51,10450.64,12496.31,11927.59,64437.58,32814.62,1032.84,6346.44,27761.7,2515.39
20100621,20912.18,2586.21,4632.7,17876.55,902.49,1739.68,7635.56,1335.29,2885.64,3357.88,1983.86,806.07,264.64,5299.11,3736.15,6292.97,20810.44,2549.84,3121.74,341.04,337.02,10071.9,1060.5103,6519.57,2448.18,421.2325,2241.6377,7487.74,1457.95,1185.4,21929.94,41212.67,57277.18,1113.2,10442.41,12472.26,11936.08,64829.03,32882,1058.24,6450.68,28029.33,2561.98
20100622,20819.08,2588.698,4581.3,17749.69,894.56,1731.48,7612.68,1323.44,2872.3,3351.69,1974.77,804.13,262.81,5246.98,3705.32,6269.04,20609.03,2536.22,3076.78,339.8,331.87,10016.1,1059.3774,6463.46,2447.94,416.97,2231.1987,7459.04,1434.93,1172.4,21783.87,40994.64,57007.01,1095.31,10293.52,12485.74,11797.94,64810.62,32470.7,1050.22,6363.55,27917.51,2561.98
